Date,0002.HK,0003.HK,0012.HK,0017.HK,1398.HK,3988.HK,0669.HK,2382.HK,1299.HK,0388.HK
2011-02-18,62.84999847412109,6.693241119384766,25.632247924804688,48.2038688659668,5.929999828338623,4.130000114440918,10.140000343322754,2.690000057220459,21.799999237060547,170.8000030517578
2011-02-21,63.20000076293945,6.8086419105529785,25.426984786987305,47.72592926025391,5.929999828338623,4.110000133514404,9.970000267028809,2.690000057220459,21.649999618530277,170.0
2011-02-22,63.25,6.739400863647461,24.70856285095215,46.838321685791016,5.860000133514404,4.019999980926514,9.739999771118164,2.700000047683716,21.5,166.8000030517578
2011-02-23,63.400001525878906,6.754787921905518,24.60593032836914,47.1797103881836,5.78000020980835,4.0,9.829999923706056,2.630000114440918,21.350000381469727,166.10000610351562
2011-02-24,62.95000076293945,6.654774188995361,24.2210636138916,46.36037826538086,5.730000019073486,3.950000047683716,9.710000038146973,2.450000047683716,21.100000381469727,164.10000610351562
2011-02-25,63.34999847412109,6.777867794036865,24.580272674560547,47.1797103881836,5.869999885559082,4.019999980926514,9.75,2.5299999713897705,22.299999237060547,165.10000610351562
2011-02-28,63.45000076293945,6.708628177642822,25.324352264404297,47.79420471191406,5.980000019073486,4.110000133514404,9.630000114440918,2.5999999046325684,22.700000762939453,168.5
2011-03-01,63.5,6.831721782684326,26.47895812988281,48.340423583984375,6.070000171661377,4.119999885559082,10.239999771118164,2.700000047683716,22.649999618530277,169.6999969482422
2011-03-02,63.04999923706055,6.831721782684326,25.27303695678711,47.58937454223633,6.010000228881836,4.099999904632568,10.220000267028809,2.630000114440918,22.450000762939453,167.10000610351562
2011-03-03,63.09999847412109,6.831721782684326,25.52961540222168,48.13559341430664,6.070000171661377,4.130000114440918,10.15999984741211,2.700000047683716,22.799999237060547,166.6999969482422
2011-03-04,63.09999847412109,6.885574817657471,25.734878540039062,48.68181228637695,6.170000076293945,4.179999828338623,9.789999961853027,2.7100000381469727,22.850000381469727,169.60000610351562
2011-03-07,63.09999847412109,6.831721782684326,25.632247924804688,48.27214813232422,6.139999866485596,4.170000076293945,9.949999809265137,2.880000114440918,23.0,167.89999389648438
2011-03-08,63.70000076293945,6.993282794952393,25.786195755004883,49.023197174072266,6.190000057220459,4.199999809265137,9.989999771118164,2.799999952316284,23.899999618530277,171.5
2011-03-09,64.1500015258789,7.008668899536133,25.81185340881348,49.36458587646485,6.28000020980835,4.239999771118164,10.460000038146973,2.880000114440918,23.700000762939453,170.5
2011-03-10,64.19999694824219,6.985589027404785,25.47830009460449,48.13559341430664,6.239999771118164,4.230000019073486,10.65999984741211,2.9600000381469727,23.700000762939453,168.6999969482422
2011-03-11,63.70000076293945,6.885574817657471,24.862510681152344,47.86248397827149,6.099999904632568,4.150000095367432,10.31999969482422,2.8299999237060547,23.100000381469727,167.0
2011-03-14,64.5999984741211,6.924042224884033,25.067773818969727,47.38454055786133,6.190000057220459,4.170000076293945,9.899999618530272,2.6700000762939453,22.950000762939453,166.39999389648438
2011-03-15,62.59999847412109,6.754787921905518,23.9644832611084,46.01899337768555,6.010000228881836,4.079999923706055,9.699999809265137,2.7699999809265137,22.700000762939453,163.39999389648438
2011-03-16,62.25,6.931735992431641,23.733562469482425,45.67760467529297,6.099999904632568,4.079999923706055,9.9399995803833,2.900000095367432,23.100000381469727,163.89999389648438
2011-03-17,61.09999847412109,6.954815864562988,23.40000915527344,45.131385803222656,6.010000228881836,4.03000020980835,9.56999969482422,2.799999952316284,22.75,159.89999389648438
2011-03-18,59.95000076293945,6.931735992431641,24.34935188293457,46.22382354736328,5.949999809265137,4.070000171661377,9.640000343322754,2.8499999046325684,22.600000381469727,159.8000030517578
2011-03-21,61.34999847412109,6.977896213531494,24.91382598876953,46.56521224975586,6.050000190734863,4.099999904632568,10.100000381469728,2.700000047683716,23.0,163.6999969482422
2011-03-22,61.84999847412109,6.985589027404785,24.990800857543945,46.42865753173828,6.110000133514404,4.130000114440918,9.850000381469728,2.75,23.100000381469727,166.8000030517578
2011-03-23,61.79999923706055,7.0240559577941895,25.683563232421875,46.49693298339844,6.139999866485596,4.130000114440918,9.90999984741211,2.650000095367432,23.5,165.39999389648438
2011-03-24,61.70000076293945,7.000976085662842,26.22237968444824,46.90659713745117,6.25,4.159999847412109,9.84000015258789,2.690000057220459,23.899999618530277,164.1999969482422
2011-03-25,61.900001525878906,7.07790994644165,26.555931091308597,46.974876403808594,6.369999885559082,4.269999980926514,9.739999771118164,2.609999895095825,24.0,166.8000030517578
2011-03-28,62.34999847412109,7.170229911804199,26.8125114440918,46.70176696777344,6.340000152587891,4.269999980926514,9.829999923706056,2.609999895095825,23.899999618530277,165.0
2011-03-29,62.400001525878906,7.124070167541504,26.555931091308597,46.7700424194336,6.300000190734863,4.25,9.81999969482422,2.559999942779541,23.899999618530277,165.60000610351562
2011-03-30,62.75,7.247163772583008,27.120405197143555,47.24798583984375,6.380000114440918,4.289999961853027,10.420000076293944,2.5299999713897705,23.850000381469727,167.0
2011-03-31,62.900001525878906,7.177924156188965,27.65922164916992,46.90659713745117,6.460000038146973,4.329999923706055,10.800000190734863,2.549999952316284,23.950000762939453,169.0
